,product,price,quantity,date,region
13447,gold morsel,9.99,504,2019-06-01,west
13448,magenta morsel,2.5,535,2019-06-01,north
13449,magenta morsel,2.5,572,2019-06-01,south
13450,magenta morsel,2.5,525,2019-06-01,east
13451,magenta morsel,2.5,574,2019-06-01,west
13452,chartreuse morsel,3.0,543,2019-06-01,north
13453,chartreuse morsel,3.0,535,2019-06-01,south
13454,chartreuse morsel,3.0,515,2019-06-01,east
13455,chartreuse morsel,3.0,575,2019-06-01,west
13456,periwinkle morsel,1.25,563,2019-06-01,north
13457,periwinkle morsel,1.25,502,2019-06-01,south
13458,periwinkle morsel,1.25,590,2019-06-01,east
13459,periwinkle morsel,1.25,505,2019-06-01,west
13460,vermilion morsel,4.99,512,2019-06-01,north
13461,vermilion morsel,4.99,516,2019-06-01,south
13462,vermilion morsel,4.99,580,2019-06-01,east
13463,vermilion morsel,4.99,572,2019-06-01,west
13464,lapis morsel,1.99,592,2019-06-01,north
13465,lapis morsel,1.99,582,2019-06-01,south
13466,lapis morsel,1.99,502,2019-06-01,east
13467,lapis morsel,1.99,562,2019-06-01,west
13468,pink morsel,3.0,585,2019-06-02,north
13469,pink morsel,3.0,569,2019-06-02,south
13470,pink morsel,3.0,519,2019-06-02,east
13471,pink morsel,3.0,548,2019-06-02,west
13472,gold morsel,9.99,543,2019-06-02,north
13473,gold morsel,9.99,512,2019-06-02,south
13474,gold morsel,9.99,584,2019-06-02,east
13475,gold morsel,9.99,538,2019-06-02,west
13476,magenta morsel,2.5,586,2019-06-02,north
13477,magenta morsel,2.5,524,2019-06-02,south
13478,magenta morsel,2.5,529,2019-06-02,east
13479,magenta morsel,2.5,542,2019-06-02,west
13480,chartreuse morsel,3.0,524,2019-06-02,north
13481,chartreuse morsel,3.0,502,2019-06-02,south
13482,chartreuse morsel,3.0,535,2019-06-02,east
13483,chartreuse morsel,3.0,579,2019-06-02,west
13484,periwinkle morsel,1.25,512,2019-06-02,north
13485,periwinkle morsel,1.25,570,2019-06-02,south
13486,periwinkle morsel,1.25,574,2019-06-02,east
13487,periwinkle morsel,1.25,525,2019-06-02,west
13488,vermilion morsel,4.99,587,2019-06-02,north
13489,vermilion morsel,4.99,509,2019-06-02,south
13490,vermilion morsel,4.99,574,2019-06-02,east
13491,vermilion morsel,4.99,527,2019-06-02,west
13492,lapis morsel,1.99,586,2019-06-02,north
13493,lapis morsel,1.99,502,2019-06-02,south
13494,lapis morsel,1.99,527,2019-06-02,east
13495,lapis morsel,1.99,506,2019-06-02,west
13496,pink morsel,3.0,573,2019-06-03,north
13497,pink morsel,3.0,560,2019-06-03,south
13498,pink morsel,3.0,527,2019-06-03,east
13499,pink morsel,3.0,583,2019-06-03,west
13500,gold morsel,9.99,508,2019-06-03,north
13501,gold morsel,9.99,588,2019-06-03,south
13502,gold morsel,9.99,545,2019-06-03,east
13503,gold morsel,9.99,538,2019-06-03,west
13504,magenta morsel,2.5,511,2019-06-03,north
13505,magenta morsel,2.5,523,2019-06-03,south
13506,magenta morsel,2.5,556,2019-06-03,east
13507,magenta morsel,2.5,524,2019-06-03,west
13508,chartreuse morsel,3.0,600,2019-06-03,north
13509,chartreuse morsel,3.0,590,2019-06-03,south
13510,chartreuse morsel,3.0,509,2019-06-03,east
13511,chartreuse morsel,3.0,513,2019-06-03,west
13512,periwinkle morsel,1.25,539,2019-06-03,north
13513,periwinkle morsel,1.25,597,2019-06-03,south
13514,periwinkle morsel,1.25,589,2019-06-03,east
13515,periwinkle morsel,1.25,588,2019-06-03,west
13516,vermilion morsel,4.99,511,2019-06-03,north
13517,vermilion morsel,4.99,597,2019-06-03,south
13518,vermilion morsel,4.99,550,2019-06-03,east
13519,vermilion morsel,4.99,585,2019-06-03,west
13520,lapis morsel,1.99,551,2019-06-03,north
13521,lapis morsel,1.99,543,2019-06-03,south
13522,lapis morsel,1.99,589,2019-06-03,east
13523,lapis morsel,1.99,595,2019-06-03,west
13524,pink morsel,3.0,534,2019-06-04,north
13525,pink morsel,3.0,568,2019-06-04,south
13526,pink morsel,3.0,534,2019-06-04,east
13527,pink morsel,3.0,518,2019-06-04,west
13528,gold morsel,9.99,504,2019-06-04,north
13529,gold morsel,9.99,585,2019-06-04,south
13530,gold morsel,9.99,552,2019-06-04,east
13531,gold morsel,9.99,505,2019-06-04,west
13532,magenta morsel,2.5,571,2019-06-04,north
13533,magenta morsel,2.5,552,2019-06-04,south
13534,magenta morsel,2.5,535,2019-06-04,east
13535,magenta morsel,2.5,536,2019-06-04,west
13536,chartreuse morsel,3.0,545,2019-06-04,north
13537,chartreuse morsel,3.0,560,2019-06-04,south
13538,chartreuse morsel,3.0,573,2019-06-04,east
13539,chartreuse morsel,3.0,562,2019-06-04,west
13540,periwinkle morsel,1.25,530,2019-06-04,north
13541,periwinkle morsel,1.25,503,2019-06-04,south
13542,periwinkle morsel,1.25,578,2019-06-04,east
13543,periwinkle morsel,1.25,527,2019-06-04,west
13544,vermilion morsel,4.99,505,2019-06-04,north
13545,vermilion morsel,4.99,526,2019-06-04,south
13546,vermilion morsel,4.99,546,2019-06-04,east
13547,vermilion morsel,4.99,546,2019-06-04,west
13548,lapis morsel,1.99,592,2019-06-04,north
13549,lapis morsel,1.99,545,2019-06-04,south
13550,lapis morsel,1.99,562,2019-06-04,east
13551,lapis morsel,1.99,512,2019-06-04,west
13552,pink morsel,3.0,544,2019-06-05,north
13553,pink morsel,3.0,520,2019-06-05,south
13554,pink morsel,3.0,549,2019-06-05,east
13555,pink morsel,3.0,520,2019-06-05,west
13556,gold morsel,9.99,566,2019-06-05,north
13557,gold morsel,9.99,556,2019-06-05,south
13558,gold morsel,9.99,559,2019-06-05,east
13559,gold morsel,9.99,597,2019-06-05,west
13560,magenta morsel,2.5,567,2019-06-05,north
13561,magenta morsel,2.5,508,2019-06-05,south
13562,magenta morsel,2.5,569,2019-06-05,east
13563,magenta morsel,2.5,541,2019-06-05,west
13564,chartreuse morsel,3.0,562,2019-06-05,north
13565,chartreuse morsel,3.0,508,2019-06-05,south
13566,chartreuse morsel,3.0,594,2019-06-05,east
13567,chartreuse morsel,3.0,516,2019-06-05,west
13568,periwinkle morsel,1.25,568,2019-06-05,north
13569,periwinkle morsel,1.25,538,2019-06-05,south
13570,periwinkle morsel,1.25,528,2019-06-05,east
13571,periwinkle morsel,1.25,564,2019-06-05,west
13572,vermilion morsel,4.99,509,2019-06-05,north
13573,vermilion morsel,4.99,537,2019-06-05,south
13574,vermilion morsel,4.99,563,2019-06-05,east
13575,vermilion morsel,4.99,512,2019-06-05,west
13576,lapis morsel,1.99,506,2019-06-05,north
13577,lapis morsel,1.99,509,2019-06-05,south
13578,lapis morsel,1.99,574,2019-06-05,east
13579,lapis morsel,1.99,564,2019-06-05,west
13580,pink morsel,3.0,554,2019-06-06,north
13581,pink morsel,3.0,515,2019-06-06,south
13582,pink morsel,3.0,538,2019-06-06,east
13583,pink morsel,3.0,582,2019-06-06,west
13584,gold morsel,9.99,503,2019-06-06,north
13585,gold morsel,9.99,552,2019-06-06,south
13586,gold morsel,9.99,512,2019-06-06,east
13587,gold morsel,9.99,534,2019-06-06,west
13588,magenta morsel,2.5,570,2019-06-06,north
13589,magenta morsel,2.5,582,2019-06-06,south
13590,magenta morsel,2.5,567,2019-06-06,east
13591,magenta morsel,2.5,551,2019-06-06,west
13592,chartreuse morsel,3.0,541,2019-06-06,north
13593,chartreuse morsel,3.0,580,2019-06-06,south
13594,chartreuse morsel,3.0,528,2019-06-06,east
13595,chartreuse morsel,3.0,532,2019-06-06,west
13596,periwinkle morsel,1.25,575,2019-06-06,north
13597,periwinkle morsel,1.25,541,2019-06-06,south
13598,periwinkle morsel,1.25,523,2019-06-06,east
13599,periwinkle morsel,1.25,527,2019-06-06,west
13600,vermilion morsel,4.99,578,2019-06-06,north
13601,vermilion morsel,4.99,535,2019-06-06,south
13602,vermilion morsel,4.99,526,2019-06-06,east
13603,vermilion morsel,4.99,571,2019-06-06,west
13604,lapis morsel,1.99,508,2019-06-06,north
13605,lapis morsel,1.99,509,2019-06-06,south
13606,lapis morsel,1.99,510,2019-06-06,east
13607,lapis morsel,1.99,536,2019-06-06,west
13608,pink morsel,3.0,571,2019-06-07,north
13609,pink morsel,3.0,556,2019-06-07,south
13610,pink morsel,3.0,501,2019-06-07,east
13611,pink morsel,3.0,586,2019-06-07,west
13612,gold morsel,9.99,533,2019-06-07,north
13613,gold morsel,9.99,581,2019-06-07,south
13614,gold morsel,9.99,550,2019-06-07,east
13615,gold morsel,9.99,522,2019-06-07,west
13616,magenta morsel,2.5,569,2019-06-07,north
13617,magenta morsel,2.5,584,2019-06-07,south
13618,magenta morsel,2.5,557,2019-06-07,east
13619,magenta morsel,2.5,571,2019-06-07,west
13620,chartreuse morsel,3.0,505,2019-06-07,north
13621,chartreuse morsel,3.0,520,2019-06-07,south
13622,chartreuse morsel,3.0,552,2019-06-07,east
13623,chartreuse morsel,3.0,559,2019-06-07,west
13624,periwinkle morsel,1.25,584,2019-06-07,north
13625,periwinkle morsel,1.25,530,2019-06-07,south
13626,periwinkle morsel,1.25,571,2019-06-07,east
13627,periwinkle morsel,1.25,503,2019-06-07,west
13628,vermilion morsel,4.99,531,2019-06-07,north
13629,vermilion morsel,4.99,507,2019-06-07,south
13630,vermilion morsel,4.99,509,2019-06-07,east
13631,vermilion morsel,4.99,546,2019-06-07,west
13632,lapis morsel,1.99,583,2019-06-07,north
13633,lapis morsel,1.99,559,2019-06-07,south
13634,lapis morsel,1.99,595,2019-06-07,east
13635,lapis morsel,1.99,562,2019-06-07,west
13636,pink morsel,3.0,552,2019-06-08,north
13637,pink morsel,3.0,520,2019-06-08,south
13638,pink morsel,3.0,570,2019-06-08,east
13639,pink morsel,3.0,559,2019-06-08,west
13640,gold morsel,9.99,549,2019-06-08,north
13641,gold morsel,9.99,557,2019-06-08,south
13642,gold morsel,9.99,563,2019-06-08,east
13643,gold morsel,9.99,532,2019-06-08,west
13644,magenta morsel,2.5,582,2019-06-08,north
13645,magenta morsel,2.5,576,2019-06-08,south
13646,magenta morsel,2.5,561,2019-06-08,east
13647,magenta morsel,2.5,551,2019-06-08,west
13648,chartreuse morsel,3.0,517,2019-06-08,north
13649,chartreuse morsel,3.0,553,2019-06-08,south
13650,chartreuse morsel,3.0,539,2019-06-08,east
13651,chartreuse morsel,3.0,576,2019-06-08,west
13652,periwinkle morsel,1.25,517,2019-06-08,north
13653,periwinkle morsel,1.25,535,2019-06-08,south
13654,periwinkle morsel,1.25,560,2019-06-08,east
13655,periwinkle morsel,1.25,594,2019-06-08,west
13656,vermilion morsel,4.99,501,2019-06-08,north
13657,vermilion morsel,4.99,526,2019-06-08,south
13658,vermilion morsel,4.99,553,2019-06-08,east
13659,vermilion morsel,4.99,533,2019-06-08,west
13660,lapis morsel,1.99,549,2019-06-08,north
13661,lapis morsel,1.99,592,2019-06-08,south
13662,lapis morsel,1.99,579,2019-06-08,east
13663,lapis morsel,1.99,536,2019-06-08,west
13664,pink morsel,3.0,594,2019-06-09,north
13665,pink morsel,3.0,555,2019-06-09,south
13666,pink morsel,3.0,594,2019-06-09,east
13667,pink morsel,3.0,599,2019-06-09,west
13668,gold morsel,9.99,598,2019-06-09,north
13669,gold morsel,9.99,566,2019-06-09,south
13670,gold morsel,9.99,528,2019-06-09,east
13671,gold morsel,9.99,561,2019-06-09,west
13672,magenta morsel,2.5,528,2019-06-09,north
13673,magenta morsel,2.5,588,2019-06-09,south
13674,magenta morsel,2.5,573,2019-06-09,east
13675,magenta morsel,2.5,584,2019-06-09,west
13676,chartreuse morsel,3.0,543,2019-06-09,north
13677,chartreuse morsel,3.0,546,2019-06-09,south
13678,chartreuse morsel,3.0,590,2019-06-09,east
13679,chartreuse morsel,3.0,504,2019-06-09,west
13680,periwinkle morsel,1.25,551,2019-06-09,north
13681,periwinkle morsel,1.25,509,2019-06-09,south
13682,periwinkle morsel,1.25,515,2019-06-09,east
13683,periwinkle morsel,1.25,584,2019-06-09,west
13684,vermilion morsel,4.99,529,2019-06-09,north
13685,vermilion morsel,4.99,553,2019-06-09,south
13686,vermilion morsel,4.99,587,2019-06-09,east
13687,vermilion morsel,4.99,572,2019-06-09,west
13688,lapis morsel,1.99,528,2019-06-09,north
13689,lapis morsel,1.99,553,2019-06-09,south
13690,lapis morsel,1.99,511,2019-06-09,east
13691,lapis morsel,1.99,523,2019-06-09,west
13692,pink morsel,3.0,566,2019-06-10,north
13693,pink morsel,3.0,563,2019-06-10,south
13694,pink morsel,3.0,541,2019-06-10,east
13695,pink morsel,3.0,589,2019-06-10,west
13696,gold morsel,9.99,502,2019-06-10,north
13697,gold morsel,9.99,590,2019-06-10,south
13698,gold morsel,9.99,543,2019-06-10,east
13699,gold morsel,9.99,578,2019-06-10,west
13700,magenta morsel,2.5,581,2019-06-10,north
13701,magenta morsel,2.5,554,2019-06-10,south
13702,magenta morsel,2.5,581,2019-06-10,east
13703,magenta morsel,2.5,511,2019-06-10,west
13704,chartreuse morsel,3.0,535,2019-06-10,north
13705,chartreuse morsel,3.0,572,2019-06-10,south
13706,chartreuse morsel,3.0,553,2019-06-10,east
13707,chartreuse morsel,3.0,500,2019-06-10,west
13708,periwinkle morsel,1.25,510,2019-06-10,north
13709,periwinkle morsel,1.25,518,2019-06-10,south
13710,periwinkle morsel,1.25,520,2019-06-10,east
13711,periwinkle morsel,1.25,524,2019-06-10,west
13712,vermilion morsel,4.99,534,2019-06-10,north
13713,vermilion morsel,4.99,570,2019-06-10,south
13714,vermilion morsel,4.99,557,2019-06-10,east
13715,vermilion morsel,4.99,504,2019-06-10,west
13716,lapis morsel,1.99,521,2019-06-10,north
13717,lapis morsel,1.99,502,2019-06-10,south
13718,lapis morsel,1.99,536,2019-06-10,east
13719,lapis morsel,1.99,515,2019-06-10,west
13720,pink morsel,3.0,545,2019-06-11,north
13721,pink morsel,3.0,521,2019-06-11,south
13722,pink morsel,3.0,595,2019-06-11,east
13723,pink morsel,3.0,507,2019-06-11,west
13724,gold morsel,9.99,529,2019-06-11,north
13725,gold morsel,9.99,509,2019-06-11,south
13726,gold morsel,9.99,513,2019-06-11,east
13727,gold morsel,9.99,585,2019-06-11,west
13728,magenta morsel,2.5,586,2019-06-11,north
13729,magenta morsel,2.5,561,2019-06-11,south
13730,magenta morsel,2.5,551,2019-06-11,east
13731,magenta morsel,2.5,568,2019-06-11,west
13732,chartreuse morsel,3.0,568,2019-06-11,north
13733,chartreuse morsel,3.0,563,2019-06-11,south
13734,chartreuse morsel,3.0,532,2019-06-11,east
13735,chartreuse morsel,3.0,514,2019-06-11,west
13736,periwinkle morsel,1.25,566,2019-06-11,north
13737,periwinkle morsel,1.25,539,2019-06-11,south
13738,periwinkle morsel,1.25,505,2019-06-11,east
13739,periwinkle morsel,1.25,508,2019-06-11,west
13740,vermilion morsel,4.99,541,2019-06-11,north
13741,vermilion morsel,4.99,588,2019-06-11,south
13742,vermilion morsel,4.99,545,2019-06-11,east
13743,vermilion morsel,4.99,583,2019-06-11,west
13744,lapis morsel,1.99,544,2019-06-11,north
13745,lapis morsel,1.99,556,2019-06-11,south
13746,lapis morsel,1.99,599,2019-06-11,east
13747,lapis morsel,1.99,526,2019-06-11,west
13748,pink morsel,3.0,576,2019-06-12,north
13749,pink morsel,3.0,505,2019-06-12,south
13750,pink morsel,3.0,516,2019-06-12,east
13751,pink morsel,3.0,559,2019-06-12,west
13752,gold morsel,9.99,505,2019-06-12,north
13753,gold morsel,9.99,577,2019-06-12,south
13754,gold morsel,9.99,556,2019-06-12,east
13755,gold morsel,9.99,539,2019-06-12,west
13756,magenta morsel,2.5,542,2019-06-12,north
13757,magenta morsel,2.5,561,2019-06-12,south
13758,magenta morsel,2.5,594,2019-06-12,east
13759,magenta morsel,2.5,591,2019-06-12,west
13760,chartreuse morsel,3.0,564,2019-06-12,north
13761,chartreuse morsel,3.0,554,2019-06-12,south
13762,chartreuse morsel,3.0,591,2019-06-12,east
13763,chartreuse morsel,3.0,501,2019-06-12,west
13764,periwinkle morsel,1.25,543,2019-06-12,north
13765,periwinkle morsel,1.25,582,2019-06-12,south
13766,periwinkle morsel,1.25,537,2019-06-12,east
13767,periwinkle morsel,1.25,514,2019-06-12,west
13768,vermilion morsel,4.99,542,2019-06-12,north
13769,vermilion morsel,4.99,519,2019-06-12,south
13770,vermilion morsel,4.99,542,2019-06-12,east
13771,vermilion morsel,4.99,569,2019-06-12,west
13772,lapis morsel,1.99,540,2019-06-12,north
13773,lapis morsel,1.99,520,2019-06-12,south
13774,lapis morsel,1.99,590,2019-06-12,east
13775,lapis morsel,1.99,507,2019-06-12,west
13776,pink morsel,3.0,529,2019-06-13,north
13777,pink morsel,3.0,573,2019-06-13,south
13778,pink morsel,3.0,529,2019-06-13,east
13779,pink morsel,3.0,591,2019-06-13,west
13780,gold morsel,9.99,596,2019-06-13,north
13781,gold morsel,9.99,570,2019-06-13,south
13782,gold morsel,9.99,535,2019-06-13,east
13783,gold morsel,9.99,547,2019-06-13,west
13784,magenta morsel,2.5,507,2019-06-13,north
13785,magenta morsel,2.5,565,2019-06-13,south
13786,magenta morsel,2.5,526,2019-06-13,east
13787,magenta morsel,2.5,600,2019-06-13,west
13788,chartreuse morsel,3.0,561,2019-06-13,north
13789,chartreuse morsel,3.0,507,2019-06-13,south
13790,chartreuse morsel,3.0,565,2019-06-13,east
13791,chartreuse morsel,3.0,518,2019-06-13,west
13792,periwinkle morsel,1.25,533,2019-06-13,north
13793,periwinkle morsel,1.25,510,2019-06-13,south
13794,periwinkle morsel,1.25,542,2019-06-13,east
13795,periwinkle morsel,1.25,507,2019-06-13,west
13796,vermilion morsel,4.99,536,2019-06-13,north
13797,vermilion morsel,4.99,537,2019-06-13,south
13798,vermilion morsel,4.99,589,2019-06-13,east
13799,vermilion morsel,4.99,578,2019-06-13,west
13800,lapis morsel,1.99,574,2019-06-13,north
13801,lapis morsel,1.99,552,2019-06-13,south
13802,lapis morsel,1.99,592,2019-06-13,east
13803,lapis morsel,1.99,569,2019-06-13,west
13804,pink morsel,3.0,519,2019-06-14,north
13805,pink morsel,3.0,560,2019-06-14,south
13806,pink morsel,3.0,591,2019-06-14,east
13807,pink morsel,3.0,503,2019-06-14,west
13808,gold morsel,9.99,531,2019-06-14,north
13809,gold morsel,9.99,505,2019-06-14,south
13810,gold morsel,9.99,543,2019-06-14,east
13811,gold morsel,9.99,519,2019-06-14,west
13812,magenta morsel,2.5,532,2019-06-14,north
13813,magenta morsel,2.5,515,2019-06-14,south
13814,magenta morsel,2.5,531,2019-06-14,east
13815,magenta morsel,2.5,509,2019-06-14,west
13816,chartreuse morsel,3.0,528,2019-06-14,north
13817,chartreuse morsel,3.0,532,2019-06-14,south
13818,chartreuse morsel,3.0,548,2019-06-14,east
13819,chartreuse morsel,3.0,543,2019-06-14,west
13820,periwinkle morsel,1.25,525,2019-06-14,north
13821,periwinkle morsel,1.25,539,2019-06-14,south
13822,periwinkle morsel,1.25,524,2019-06-14,east
13823,periwinkle morsel,1.25,575,2019-06-14,west
13824,vermilion morsel,4.99,583,2019-06-14,north
13825,vermilion morsel,4.99,561,2019-06-14,south
13826,vermilion morsel,4.99,559,2019-06-14,east
13827,vermilion morsel,4.99,561,2019-06-14,west
13828,lapis morsel,1.99,556,2019-06-14,north
13829,lapis morsel,1.99,504,2019-06-14,south
13830,lapis morsel,1.99,591,2019-06-14,east
13831,lapis morsel,1.99,541,2019-06-14,west
13832,pink morsel,3.0,534,2019-06-15,north
13833,pink morsel,3.0,598,2019-06-15,south
13834,pink morsel,3.0,588,2019-06-15,east
13835,pink morsel,3.0,595,2019-06-15,west
13836,gold morsel,9.99,518,2019-06-15,north
13837,gold morsel,9.99,519,2019-06-15,south
13838,gold morsel,9.99,501,2019-06-15,east
13839,gold morsel,9.99,547,2019-06-15,west
13840,magenta morsel,2.5,527,2019-06-15,north
13841,magenta morsel,2.5,500,2019-06-15,south
13842,magenta morsel,2.5,533,2019-06-15,east
13843,magenta morsel,2.5,512,2019-06-15,west
13844,chartreuse morsel,3.0,579,2019-06-15,north
13845,chartreuse morsel,3.0,592,2019-06-15,south
13846,chartreuse morsel,3.0,547,2019-06-15,east
13847,chartreuse morsel,3.0,523,2019-06-15,west
13848,periwinkle morsel,1.25,575,2019-06-15,north
13849,periwinkle morsel,1.25,547,2019-06-15,south
13850,periwinkle morsel,1.25,592,2019-06-15,east
13851,periwinkle morsel,1.25,510,2019-06-15,west
13852,vermilion morsel,4.99,543,2019-06-15,north
13853,vermilion morsel,4.99,522,2019-06-15,south
13854,vermilion morsel,4.99,562,2019-06-15,east
13855,vermilion morsel,4.99,575,2019-06-15,west
13856,lapis morsel,1.99,548,2019-06-15,north
13857,lapis morsel,1.99,526,2019-06-15,south
13858,lapis morsel,1.99,509,2019-06-15,east
13859,lapis morsel,1.99,511,2019-06-15,west
13860,pink morsel,3.0,554,2019-06-16,north
13861,pink morsel,3.0,521,2019-06-16,south
13862,pink morsel,3.0,557,2019-06-16,east
13863,pink morsel,3.0,511,2019-06-16,west
13864,gold morsel,9.99,543,2019-06-16,north
13865,gold morsel,9.99,589,2019-06-16,south
13866,gold morsel,9.99,582,2019-06-16,east
13867,gold morsel,9.99,501,2019-06-16,west
13868,magenta morsel,2.5,593,2019-06-16,north
13869,magenta morsel,2.5,500,2019-06-16,south
13870,magenta morsel,2.5,547,2019-06-16,east
13871,magenta morsel,2.5,528,2019-06-16,west
13872,chartreuse morsel,3.0,598,2019-06-16,north
13873,chartreuse morsel,3.0,514,2019-06-16,south
